,id,additionalIds,ril100,nr,name,weight,category,priceCategory,hasParking,hasBicycleParking,hasLocalPublicTransport,hasPublicFacilities,hasLockerSystem,hasTaxiRank,hasTravelNecessities,hasSteplessAccess,hasMobilityService,hasWiFi,hasTravelCenter,hasRailwayMission,hasDBLounge,hasLostAndFound,hasCarRental,federalState,ril100Identifiers,location.type,location.latitude,location.longitude,operator.type,operator.id,operator.name,regionalbereich.number,regionalbereich.name,regionalbereich.shortName,szentrale.number,szentrale.publicPhoneNumber,szentrale.name,stationManagement.number,stationManagement.name,productLine.type,productLine.segment,platforms
4062,8012685,[],DPUL,5059,Pulsnitz,29.05,6,6,True,True,True,True,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DPUL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.013795, 51.188162]}}]",location,51.188162,14.013795,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,2.0
4063,8012686,[],DPUS,8294,Pulsnitz Süd,26.55,7,7,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DPUS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.0077186, 51.1797331]}}]",location,51.1797331,14.0077186,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,1.0
4064,8012688,[],DPT,5064,Putzkau,21.5,6,6,False,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DPT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.23577, 51.103124]}}]",location,51.103124,14.23577,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,Regionaler Zubringer,1.0
4065,8012698,[],BRAD,5082,Raddusch,34.0,6,6,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BRAD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.032354, 51.815858]}}]",location,51.815858,14.032354,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,1.0
4066,8012699,[],DRAG,5083,Radeberg,91.95,4,4,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRAG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.912539, 51.111752]}}]",location,51.111752,13.912539,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Knotenbahnhof,Regionaler Knoten,2.0
4067,8012703,[],WRDN,5090,Wustrau-Radensleben,15.85,7,7,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'WRDN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.897265, 52.857264]}}]",location,52.857264,12.897265,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,16,Schwerin,Zubringerbahnhof,ländlicher Zubringer,1.0
4068,8012704,[],LRA,5093,Radis,29.55,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LRA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.504183, 51.754704]}}]",location,51.754704,12.504183,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,ländlicher Zubringer,2.0
4069,8012705,[],LRI,5140,Rätzlingen,20.3,6,6,False,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LRI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.123409, 52.409035]}}]",location,52.409035,11.123409,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,59,0391/5491055,Magdeburg Hbf,77,Magdeburg,Zubringerbahnhof,ländlicher Zubringer,2.0
4070,8012707,[],LRH,5098,Raguhn,41.85,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LRH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.270894, 51.708391]}}]",location,51.708391,12.270894,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,Regionaler Zubringer,2.0
4071,8012710,[],WRAK,5107,Rakow,17.9,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRAK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.045942, 54.048156]}}]",location,54.048156,13.045942,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,Regionaler Zubringer,1.0
4072,8012711,[],WRMB,5108,Rambin (Rügen),24.9,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRMB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.207813, 54.353429]}}]",location,54.353429,13.207813,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4073,8012713,[],BRSF,5118,Rangsdorf,76.5,5,5,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BRSF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.43089, 52.293948]}}]",location,52.293948,13.43089,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,Regionaler Zubringer,2.0
4074,8012716,[],WRW,5127,Rastow,33.45,6,6,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRW', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.430859, 53.458156]}}]",location,53.458156,11.430859,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,16,Schwerin,Zubringerbahnhof,ländlicher Zubringer,2.0
4075,8012719,[],DRD,5134,Rathmannsdorf (Kr Pirna),11.9,7,7,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.130838, 50.927042]}}]",location,50.927042,14.130838,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,1.0
4076,8012723,[],URAU,5144,Rauenstein (Thür),18.9,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URAU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.047486, 50.412253]}}]",location,50.412253,11.047486,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,Regionaler Zubringer,2.0
4077,8012724,[],DRU,5146,Raun,12.15,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.2932452, 50.2598786]}}]",location,50.2598786,12.2932452,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4078,8012727,[],DRBG,5154,Rechenberg,10.2,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRBG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.559902, 50.733931]}}]",location,50.733931,13.559902,operator,zweckverband-verkehrsverbund-mittelsachsen,VMS,2,RB Südost,RB Südost,53,0351/4611055,Dresden,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4079,8012729,[],WRDL,5163,Reddelich,23.95,7,7,True,True,True,False,False,False,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRDL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.849531, 54.085241]}}]",location,54.085241,11.849531,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,1.0
4080,8012731,[],LRB,5174,Regis-Breitingen,36.4,6,6,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'LRB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.426039, 51.083548]}}]",location,51.083548,12.426039,operator,zweckverband-fur-den-nahverkehrsraum-leipzig,ZVNL,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,125,Leipzig,Zubringerbahnhof,Regionaler Zubringer,2.0
4081,8012733,[],BRC,5014,Potsdam-Rehbrücke,162.6,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BRC', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.098232, 52.358298]}}]",location,52.358298,13.098232,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,107,Potsdam,Zubringerbahnhof,Regionaler Zubringer,2.0
4082,8012734,[],LRF,5177,Rehfeld (b Falkenberg/Elster),8.85,6,6,False,False,True,False,False,False,False,partial,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'LRF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.153331, 51.579726]}}]",location,51.579726,13.153331,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,2.0
4083,8012735,[],BRE,5178,Rehfelde,24.9,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BRE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.922803, 52.528418]}}]",location,52.528418,13.922803,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,Regionaler Zubringer,2.0
4084,8012737,[],WRA,5180,Rehna,18.65,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.049747, 53.774263]}}]",location,53.774263,11.049747,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,16,Schwerin,Zubringerbahnhof,ländlicher Zubringer,1.0
4085,8012738,[],DRCH,5186,Reichenbach (Oberlausitz),33.2,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRCH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.796362, 51.135472]}}]",location,51.135472,14.796362,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,Regionaler Zubringer,2.0
4086,8012739,[],DRC,5187,Reichenbach (Vogtl) ob Bf,84.0,4,4,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRC', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.29312, 50.627777]}}]",location,50.627777,12.29312,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,7.0
4087,8012742,[],URN,5202,Reinhardsbrunn-Friedrichroda,51.05,6,6,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.562728, 50.863498]}}]",location,50.863498,10.562728,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,1.0
4088,8012743,[],URDN,8285,Reinsdorf (b Nebra),21.0,7,7,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'URDN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.601464, 51.297997]}}]",location,51.297997,11.601464,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,ländlicher Zubringer,1.0
4089,8012750,[],URH,5230,Rentwertshausen,27.0,6,6,True,False,False,False,False,False,False,no,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.432284, 50.455159]}}]",location,50.455159,10.432284,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,Regionaler Zubringer,3.0
4090,8012751,[],URM,5231,Rentzschmühle,13.2,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'URM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.157813, 50.575007]}}]",location,50.575007,12.157813,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4091,8012756,[],URR,5237,Reurieth,21.6,6,6,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URR', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.653519, 50.459791]}}]",location,50.459791,10.653519,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4092,8012757,[],LRE,5238,Reußen,18.15,6,6,False,False,False,False,False,False,False,partial,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LRE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.134346, 51.503201]}}]",location,51.503201,12.134346,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,Regionaler Zubringer,2.0
4093,8012758,[],WRST,5239,Reuterstadt Stavenhagen,28.0,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRST', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.9142, 53.706919]}}]",location,53.706919,12.9142,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4094,8012759,[],DRTH,5241,Reuth (b Plauen/Vogtl),7.35,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRTH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.954337, 50.475859]}}]",location,50.475859,11.954337,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,2.0
4095,8012762,[],WRIO,5264,Ribnitz-Damgarten Ost,20.4,6,6,True,True,True,False,False,False,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRIO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.487015, 54.251016]}}]",location,54.251016,12.487015,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4096,8012763,[],WRI,5265,Ribnitz-Damgarten West,44.7,4,4,True,True,True,False,True,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,True,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.436965, 54.239176]}}]",location,54.239176,12.436965,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4097,8012766,[],URIE,5280,Riestedt,22.55,6,6,True,True,False,False,False,False,False,partial,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'URIE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.379856, 51.484021]}}]",location,51.484021,11.379856,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,ländlicher Zubringer,2.0
4098,8012767,[],BRI,5282,Rietschen,40.85,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'BRI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.7839177, 51.3986869]}}]",location,51.3986869,14.7839177,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,1.0
4099,8012769,[],URGS,5285,Ringleben-Gebesee,22.25,6,6,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URGS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.957993, 51.104096]}}]",location,51.104096,10.957993,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,2.0
4100,8012770,[],URI,5292,Ritschenhausen,17.0,6,6,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'URI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.429506, 50.512863]}}]",location,50.512863,10.429506,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,1.0
4101,8012775,[],DROW,5309,Rodewisch,59.05,6,6,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DROW', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.395337, 50.528653]}}]",location,50.528653,12.395337,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4102,8012777,[],LROD,5313,Rodleben,28.8,6,6,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LROD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.21729, 51.897486]}}]",location,51.897486,12.21729,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,59,0391/5491055,Magdeburg Hbf,77,Magdeburg,Zubringerbahnhof,ländlicher Zubringer,2.0
4103,8012781,[],DRDF,5314,Rödlitz-Hohndorf,24.8,7,7,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRDF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.654033, 50.742252]}}]",location,50.742252,12.654033,operator,zweckverband-verkehrsverbund-mittelsachsen,VMS,2,RB Südost,RB Südost,53,0351/4611055,Dresden,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4104,8012785,[],WRGT,5315,Roggentin,31.25,7,7,True,True,True,False,False,False,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRGT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.213086, 54.073494]}}]",location,54.073494,12.213086,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,Regionaler Zubringer,1.0
4105,8012787,[],UROH,5317,Rohr (Thür),22.05,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'UROH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.515839, 50.571588]}}]",location,50.571588,10.515839,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,1.0
4106,8012796,[],UROS,5357,Roßla,26.5,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'UROS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.065487, 51.462881]}}]",location,51.462881,11.065487,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,ländlicher Zubringer,2.0
4107,8012806,[],WRK,5368,Rostock Kassebohm,83.05,6,6,True,False,True,False,False,False,False,no,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.163316, 54.079425]}}]",location,54.079425,12.163316,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,Regionaler Zubringer,3.0
4108,8012811,[],UROT,5395,Rothenstein (Saale),42.85,6,6,False,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'UROT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.609223, 50.851148]}}]",location,50.851148,11.609223,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,2.0
4109,8012816,[],BRO,5411,Rückersdorf,12.45,6,7,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BRO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.574281, 51.567358]}}]",location,51.567358,13.574281,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,1.0
