train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 1711,Leipzig Hbf,19:03,München Hbf,15:48,30
IC 2060,Leipzig Hbf,23:00,Karlsruhe Hbf,15:49,2
ICE 506,Leipzig Hbf,19:41,Hamburg-Altona,16:16,11
ICE 1651,Leipzig Hbf,17:39,Dresden Hbf,16:31,7
IC 2444,Leipzig Hbf,23:54,Koblenz Hbf,16:38,1
FLX 1366,Leipzig Hbf,20:09,Hamburg Hbf,16:41,10
ICE 377,Leipzig Hbf,23:59,Basel SBB,16:48,1
ICE 370,Leipzig Hbf,18:01,Berlin Ostbahnhof,17:16,9
ICE 1949,Leipzig Hbf,18:40,Dresden Hbf,17:31,36
ICE 1554,Leipzig Hbf,21:12,Frankfurt(Main)Hbf,17:33,3
IC 2032,Leipzig Hbf,23:38,Emden Hbf,17:40,1
ICE 603,Leipzig Hbf,21:03,München Hbf,17:48,31
ICE 504,Leipzig Hbf,21:40,Hamburg-Altona,18:16,9
ICE 1653,Leipzig Hbf,19:39,Dresden Hbf,18:31,19
IC 2446,Leipzig Hbf,21:23,Hannover Hbf,18:38,2
ICE 877,Leipzig Hbf,22:44,Frankfurt(Main)Hbf,18:48,32
ICE 278,Leipzig Hbf,20:32,Berlin Hbf,19:16,
IC 2047,Leipzig Hbf,20:40,Dresden Hbf,19:31,21
ICE 1552,Leipzig Hbf,23:25,Frankfurt(Main)Hbf,19:33,FALSE
ICE 1605,Leipzig Hbf,23:03,München Hbf,19:48,5
ICE 1705,Leipzig Hbf,21:04,Jena-Göschwitz,19:52,2
ICE 502,Leipzig Hbf,23:49,Hamburg-Altona,20:16,5
ICE 1655,Leipzig Hbf,21:39,Dresden Hbf,20:31,2
ICE 276,Leipzig Hbf,22:52,Berlin Hbf,21:16,1
IC 2045,Leipzig Hbf,22:38,Dresden Hbf,21:31,
ICE 1607,Leipzig Hbf,22:29,Erfurt Hbf,21:48,5
ICE 500,Leipzig Hbf,23:56,Berlin Südkreuz,22:16,11
ICE 1657,Leipzig Hbf,23:39,Dresden Hbf,22:31,1
ICE 699,Leipzig Hbf,08:08,München Hbf,22:55,20
EC 458,Leipzig Hbf,09:05,Zürich HB,23:46,15
EN 40458,Leipzig Hbf,09:05,Zürich HB,23:46,15
IC 60408,Leipzig Hbf,09:05,Zürich HB,23:46,2
NJ 408,Leipzig Hbf,09:05,Zürich HB,23:46,2
